Thread, #Threads, Test type, E6AXIS, Test #, Time (s)
4, 5, Read, 1, 3713, 0.013551584
3, 5, Read, 1, 2591, 0.012661526
2, 5, Read, 1, 2590, 0.012807913
0, 5, sync_write_read, 1, 863, 0.036904344
1, 5, Read, 1, 2592, 0.012824955
4, 5, Read, 1, 3714, 0.011384409
3, 5, Read, 1, 2592, 0.011357241
2, 5, Read, 1, 2591, 0.011230339
1, 5, Read, 1, 2593, 0.011271405
4, 5, Read, 1, 3715, 0.01264232
3, 5, Read, 1, 2593, 0.012678847
2, 5, Read, 1, 2592, 0.01305159
1, 5, Read, 1, 2594, 0.013401145
4, 5, Read, 1, 3716, 0.011747722
3, 5, Read, 1, 2594, 0.011677602
2, 5, Read, 1, 2593, 0.01124773
0, 5, sync_write_read, 1, 864, 0.035615633
1, 5, Read, 1, 2595, 0.010883926
4, 5, Read, 1, 3717, 0.013057247
3, 5, Read, 1, 2595, 0.013328091
2, 5, Read, 1, 2594, 0.013123876
1, 5, Read, 1, 2596, 0.013192181
4, 5, Read, 1, 3718, 0.0109347
3, 5, Read, 1, 2596, 0.01068446
2, 5, Read, 1, 2595, 0.010954885
1, 5, Read, 1, 2597, 0.010913539
4, 5, Read, 1, 3719, 0.013139659
3, 5, Read, 1, 2597, 0.013445355
2, 5, Read, 1, 2596, 0.013193857
0, 5, sync_write_read, 1, 865, 0.037418655
1, 5, Read, 1, 2598, 0.01330679
4, 5, Read, 1, 3720, 0.011039532
3, 5, Read, 1, 2598, 0.010770573
2, 5, Read, 1, 2597, 0.010979748
1, 5, Read, 1, 2599, 0.010811081
4, 5, Read, 1, 3721, 0.012996695
3, 5, Read, 1, 2599, 0.013303717
2, 5, Read, 1, 2598, 0.013032872
1, 5, Read, 1, 2600, 0.013014015
4, 5, Read, 1, 3722, 0.010818415
3, 5, Read, 1, 2600, 0.010494281
2, 5, Read, 1, 2599, 0.010913608
0, 5, sync_write_read, 1, 866, 0.034992439
1, 5, Read, 1, 2601, 0.010876663
4, 5, Read, 1, 3723, 0.013165152
3, 5, Read, 1, 2601, 0.013515056
2, 5, Read, 1, 2600, 0.01309559
1, 5, Read, 1, 2602, 0.013050263
4, 5, Read, 1, 3724, 0.011189761
3, 5, Read, 1, 2602, 0.010791666
2, 5, Read, 1, 2601, 0.011315824
1, 5, Read, 1, 2603, 0.014029367
4, 5, Read, 1, 3725, 0.012969177
3, 5, Read, 1, 2603, 0.013401983
2, 5, Read, 1, 2602, 0.012729692
0, 5, sync_write_read, 1, 867, 0.037302789
1, 5, Read, 1, 2604, 0.010420599
4, 5, Read, 1, 3726, 0.011353049
3, 5, Read, 1, 2604, 0.011117894
2, 5, Read, 1, 2603, 0.011441818
1, 5, Read, 1, 2605, 0.013814117
4, 5, Read, 1, 3727, 0.01286644
3, 5, Read, 1, 2605, 0.013105019
2, 5, Read, 1, 2604, 0.012792898
1, 5, Read, 1, 2606, 0.009991494
4, 5, Read, 1, 3728, 0.010729437
3, 5, Read, 1, 2606, 0.01041557
2, 5, Read, 1, 2605, 0.011143177
0, 5, sync_write_read, 1, 868, 0.035138407
1, 5, Read, 1, 2607, 0.013892828
4, 5, Read, 1, 3729, 0.013204612
3, 5, Read, 1, 2607, 0.013573305
2, 5, Read, 1, 2606, 0.01286225
1, 5, Read, 1, 2608, 0.010205488
4, 5, Read, 1, 3730, 0.011139056
3, 5, Read, 1, 2608, 0.010932187
2, 5, Read, 1, 2607, 0.011157145
1, 5, Read, 1, 2609, 0.013952124
4, 5, Read, 1, 3731, 0.012962403
3, 5, Read, 1, 2609, 0.013215786
2, 5, Read, 1, 2608, 0.013821381
0, 5, sync_write_read, 1, 869, 0.037823316
1, 5, Read, 1, 2610, 0.011711825
4, 5, Read, 1, 3732, 0.011819869
3, 5, Read, 1, 2610, 0.012441038
2, 5, Read, 1, 2609, 0.011398027
1, 5, Read, 1, 2611, 0.013766765
4, 5, Read, 1, 3733, 0.014026225
3, 5, Read, 1, 2611, 0.013121012
2, 5, Read, 1, 2610, 0.013420841
1, 5, Read, 1, 2612, 0.010908999
4, 5, Read, 1, 3734, 0.010548199
3, 5, Read, 1, 2612, 0.011110142
2, 5, Read, 1, 2611, 0.011180682
0, 5, sync_write_read, 1, 870, 0.0386751
1, 5, Read, 1, 2613, 0.01319267
4, 5, Read, 1, 3735, 0.013649501
3, 5, Read, 1, 2613, 0.012864764
2, 5, Read, 1, 2612, 0.012899825
1, 5, Read, 1, 2614, 0.011141151
4, 5, Read, 1, 3736, 0.01091731
3, 5, Read, 1, 2614, 0.011402777
2, 5, Read, 1, 2613, 0.011347183
1, 5, Read, 1, 2615, 0.013092587
4, 5, Read, 1, 3737, 0.013385571
3, 5, Read, 1, 2615, 0.012938796
2, 5, Read, 1, 2614, 0.01297246
0, 5, sync_write_read, 1, 871, 0.03455167
1, 5, Read, 1, 2616, 0.011222307
4, 5, Read, 1, 3738, 0.010893844
3, 5, Read, 1, 2616, 0.011116917
2, 5, Read, 1, 2615, 0.011088211
1, 5, Read, 1, 2617, 0.01266886
4, 5, Read, 1, 3739, 0.012921965
3, 5, Read, 1, 2617, 0.012721729
2, 5, Read, 1, 2616, 0.012720542
1, 5, Read, 1, 2618, 0.011222586
4, 5, Read, 1, 3740, 0.011050637
3, 5, Read, 1, 2618, 0.011133469
2, 5, Read, 1, 2617, 0.01156404
0, 5, sync_write_read, 1, 872, 0.038333366
1, 5, Read, 1, 2619, 0.013326625
4, 5, Read, 1, 3741, 0.013674574
3, 5, Read, 1, 2619, 0.013721438
2, 5, Read, 1, 2618, 0.01312164
1, 5, Read, 1, 2620, 0.011098199
4, 5, Read, 1, 3742, 0.010766383
3, 5, Read, 1, 2620, 0.010705621
2, 5, Read, 1, 2619, 0.010896078
1, 5, Read, 1, 2621, 0.013397932
4, 5, Read, 1, 3743, 0.013335006
3, 5, Read, 1, 2621, 0.013424263
2, 5, Read, 1, 2620, 0.013209501
0, 5, sync_write_read, 1, 873, 0.035116058
1, 5, Read, 1, 2622, 0.010746828
4, 5, Read, 1, 3744, 0.010883088
3, 5, Read, 1, 2622, 0.010753603
2, 5, Read, 1, 2621, 0.010932815
1, 5, Read, 1, 2623, 0.013552352
4, 5, Read, 1, 3745, 0.013239394
3, 5, Read, 1, 2623, 0.013440885
2, 5, Read, 1, 2622, 0.013277037
1, 5, Read, 1, 2624, 0.010632218
4, 5, Read, 1, 3746, 0.010936307
3, 5, Read, 1, 2624, 0.010702968
2, 5, Read, 1, 2623, 0.010932396
0, 5, sync_write_read, 1, 874, 0.037456718
1, 5, Read, 1, 2625, 0.013581685
4, 5, Read, 1, 3747, 0.013309094
3, 5, Read, 1, 2625, 0.013475526
2, 5, Read, 1, 2624, 0.013237717
1, 5, Read, 1, 2626, 0.010652891
4, 5, Read, 1, 3748, 0.011311355
3, 5, Read, 1, 2626, 0.011346136
2, 5, Read, 1, 2625, 0.014511133
1, 5, Read, 1, 2627, 0.01450827
4, 5, Read, 1, 3749, 0.013860003
3, 5, Read, 1, 2627, 0.013642587
2, 5, Read, 1, 2626, 0.011248357
0, 5, sync_write_read, 1, 875, 0.03601708
1, 5, Read, 1, 2628, 0.010869469
4, 5, Read, 1, 3750, 0.010865278
3, 5, Read, 1, 2628, 0.011009291
2, 5, Read, 1, 2627, 0.013215159
1, 5, Read, 1, 2629, 0.013397444
4, 5, Read, 1, 3751, 0.013417139
3, 5, Read, 1, 2629, 0.013263558
2, 5, Read, 1, 2628, 0.011075291
1, 5, Read, 1, 2630, 0.010947621
4, 5, Read, 1, 3752, 0.010754929
3, 5, Read, 1, 2630, 0.01092192
2, 5, Read, 1, 2629, 0.01302938
0, 5, sync_write_read, 1, 876, 0.03772009
1, 5, Read, 1, 2631, 0.013217882
4, 5, Read, 1, 3753, 0.013348625
3, 5, Read, 1, 2631, 0.013114727
2, 5, Read, 1, 2630, 0.011018719
1, 5, Read, 1, 2632, 0.010925621
4, 5, Read, 1, 3754, 0.010730694
3, 5, Read, 1, 2632, 0.01092632
2, 5, Read, 1, 2631, 0.013216067
1, 5, Read, 1, 2633, 0.013204472
4, 5, Read, 1, 3755, 0.013380053
3, 5, Read, 1, 2633, 0.013173184
2, 5, Read, 1, 2632, 0.010878339
0, 5, sync_write_read, 1, 877, 0.034735213
1, 5, Read, 1, 2634, 0.010824352
4, 5, Read, 1, 3756, 0.010672237
3, 5, Read, 1, 2634, 0.010902713
2, 5, Read, 1, 2633, 0.013071495
1, 5, Read, 1, 2635, 0.013539361
4, 5, Read, 1, 3757, 0.013767533
3, 5, Read, 1, 2635, 0.013524346
2, 5, Read, 1, 2634, 0.011489241
1, 5, Read, 1, 2636, 0.011108955
4, 5, Read, 1, 3758, 0.011039113
3, 5, Read, 1, 2636, 0.013761177
2, 5, Read, 1, 2635, 0.012877406
0, 5, sync_write_read, 1, 878, 0.03797103
1, 5, Read, 1, 2637, 0.012811475
4, 5, Read, 1, 3759, 0.012753857
3, 5, Read, 1, 2637, 0.010073976
2, 5, Read, 1, 2636, 0.010764358
1, 5, Read, 1, 2638, 0.011028288
4, 5, Read, 1, 3760, 0.011015437
3, 5, Read, 1, 2638, 0.013785622
2, 5, Read, 1, 2637, 0.013130301
1, 5, Read, 1, 2639, 0.013370694
4, 5, Read, 1, 3761, 0.013379146
3, 5, Read, 1, 2639, 0.010643393
2, 5, Read, 1, 2638, 0.01153373
0, 5, sync_write_read, 1, 879, 0.035234369
1, 5, Read, 1, 2640, 0.011020187
4, 5, Read, 1, 3762, 0.011041907
3, 5, Read, 1, 2640, 0.01370307
2, 5, Read, 1, 2639, 0.012902479
1, 5, Read, 1, 2641, 0.013028403
4, 5, Read, 1, 3763, 0.013014085
3, 5, Read, 1, 2641, 0.010295374
2, 5, Read, 1, 2640, 0.011149462
1, 5, Read, 1, 2642, 0.011174675
4, 5, Read, 1, 3764, 0.011183405
3, 5, Read, 1, 2642, 0.014110453
2, 5, Read, 1, 2641, 0.013192739
0, 5, sync_write_read, 1, 880, 0.037826319
1, 5, Read, 1, 2643, 0.013663399
4, 5, Read, 1, 3765, 0.013879209
3, 5, Read, 1, 2643, 0.011720694
2, 5, Read, 1, 2642, 0.011672434
1, 5, Read, 1, 2644, 0.011603361
4, 5, Read, 1, 3766, 0.014023571
3, 5, Read, 1, 2644, 0.013291005
2, 5, Read, 1, 2643, 0.014084123
1, 5, Read, 1, 2645, 0.013184497
4, 5, Read, 1, 3767, 0.01042472
3, 5, Read, 1, 2645, 0.011362827
2, 5, Read, 1, 2644, 0.010893843
0, 5, sync_write_read, 1, 881, 0.036268648
1, 5, Read, 1, 2646, 0.011339641
4, 5, Read, 1, 3768, 0.014030346
3, 5, Read, 1, 2646, 0.013105787
2, 5, Read, 1, 2645, 0.013265654
1, 5, Read, 1, 2647, 0.012999139
4, 5, Read, 1, 3769, 0.011206732
3, 5, Read, 1, 2647, 0.011282161
2, 5, Read, 1, 2646, 0.011215462
1, 5, Read, 1, 2648, 0.01115484
4, 5, Read, 1, 3770, 0.012616689
3, 5, Read, 1, 2648, 0.012552993
2, 5, Read, 1, 2647, 0.012606212
0, 5, sync_write_read, 1, 882, 0.036837995
1, 5, Read, 1, 2649, 0.012637711
4, 5, Read, 1, 3771, 0.010184606
3, 5, Read, 1, 2649, 0.0110843
2, 5, Read, 1, 2648, 0.010890211
1, 5, Read, 1, 2650, 0.011148205
4, 5, Read, 1, 3772, 0.01375559
3, 5, Read, 1, 2650, 0.01284486
2, 5, Read, 1, 2649, 0.013105647
1, 5, Read, 1, 2651, 0.012876847
4, 5, Read, 1, 3773, 0.010250465
3, 5, Read, 1, 2651, 0.011514453
2, 5, Read, 1, 2650, 0.011461653
0, 5, sync_write_read, 1, 883, 0.035498509
1, 5, Read, 1, 2652, 0.011452085
4, 5, Read, 1, 3774, 0.014158225
3, 5, Read, 1, 2652, 0.012889977
2, 5, Read, 1, 2651, 0.013172625
1, 5, Read, 1, 2653, 0.013543691
4, 5, Read, 1, 3775, 0.011322599
3, 5, Read, 1, 2653, 0.011341945
2, 5, Read, 1, 2652, 0.011084859
1, 5, Read, 1, 2654, 0.010852846
4, 5, Read, 1, 3776, 0.013212504
3, 5, Read, 1, 2654, 0.013467145
2, 5, Read, 1, 2653, 0.013183381
0, 5, sync_write_read, 1, 884, 0.03766764
1, 5, Read, 1, 2655, 0.013032802
4, 5, Read, 1, 3777, 0.010849494
3, 5, Read, 1, 2655, 0.010740053
2, 5, Read, 1, 2654, 0.011049171
1, 5, Read, 1, 2656, 0.011091774
4, 5, Read, 1, 3778, 0.013228428
3, 5, Read, 1, 2656, 0.013401494
2, 5, Read, 1, 2655, 0.01312639
1, 5, Read, 1, 2657, 0.013026378
4, 5, Read, 1, 3779, 0.010903621
3, 5, Read, 1, 2657, 0.010646117
2, 5, Read, 1, 2656, 0.011183475
0, 5, sync_write_read, 1, 885, 0.035314966
1, 5, Read, 1, 2658, 0.013971819
4, 5, Read, 1, 3780, 0.013256924
3, 5, Read, 1, 2658, 0.01350912
2, 5, Read, 1, 2657, 0.01296324
1, 5, Read, 1, 2659, 0.010423742
4, 5, Read, 1, 3781, 0.011384688
3, 5, Read, 1, 2659, 0.011378751
2, 5, Read, 1, 2658, 0.011788719
1, 5, Read, 1, 2660, 0.014036003
4, 5, Read, 1, 3782, 0.013077501
3, 5, Read, 1, 2660, 0.013323412
2, 5, Read, 1, 2659, 0.012716701
0, 5, sync_write_read, 1, 886, 0.037563297
1, 5, Read, 1, 2661, 0.01036745
4, 5, Read, 1, 3783, 0.011350396
3, 5, Read, 1, 2661, 0.01121658
2, 5, Read, 1, 2660, 0.01135298
1, 5, Read, 1, 2662, 0.014048295
4, 5, Read, 1, 3784, 0.013002003
3, 5, Read, 1, 2662, 0.013701114
2, 5, Read, 1, 2661, 0.013236739
1, 5, Read, 1, 2663, 0.011110631
4, 5, Read, 1, 3785, 0.011050847
3, 5, Read, 1, 2663, 0.010264573
2, 5, Read, 1, 2662, 0.010664275
0, 5, sync_write_read, 1, 887, 0.035474134
1, 5, Read, 1, 2664, 0.013210479
4, 5, Read, 1, 3786, 0.013467145
3, 5, Read, 1, 2664, 0.013472453
2, 5, Read, 1, 2663, 0.013565971
1, 5, Read, 1, 2665, 0.010940288
4, 5, Read, 1, 3787, 0.010724618
3, 5, Read, 1, 2665, 0.01088644
2, 5, Read, 1, 2664, 0.010739983
1, 5, Read, 1, 2666, 0.013037272
4, 5, Read, 1, 3788, 0.013290657
3, 5, Read, 1, 2666, 0.013116053
2, 5, Read, 1, 2665, 0.013305882
0, 5, sync_write_read, 1, 888, 0.037206547
1, 5, Read, 1, 2667, 0.011091425
4, 5, Read, 1, 3789, 0.010769107
3, 5, Read, 1, 2667, 0.010945526
2, 5, Read, 1, 2666, 0.010718053
1, 5, Read, 1, 2668, 0.013498294
4, 5, Read, 1, 3790, 0.013903654
3, 5, Read, 1, 2668, 0.013501927
2, 5, Read, 1, 2667, 0.013641469
1, 5, Read, 1, 2669, 0.010788522
4, 5, Read, 1, 3791, 0.010455799
3, 5, Read, 1, 2669, 0.011129139
2, 5, Read, 1, 2668, 0.011166783
0, 5, sync_write_read, 1, 889, 0.038374852
1, 5, Read, 1, 2670, 0.013121571
4, 5, Read, 1, 3792, 0.013420072
3, 5, Read, 1, 2670, 0.012817272
2, 5, Read, 1, 2669, 0.012798904
1, 5, Read, 1, 2671, 0.010843627
4, 5, Read, 1, 3793, 0.01052997
3, 5, Read, 1, 2671, 0.011164967
2, 5, Read, 1, 2670, 0.011161895
1, 5, Read, 1, 2672, 0.013232689
4, 5, Read, 1, 3794, 0.013626942
3, 5, Read, 1, 2672, 0.012908555
2, 5, Read, 1, 2671, 0.013086022
0, 5, sync_write_read, 1, 890, 0.034289556
1, 5, Read, 1, 2673, 0.011128929
4, 5, Read, 1, 3795, 0.010526897
3, 5, Read, 1, 2673, 0.011181101
2, 5, Read, 1, 2672, 0.01113312
1, 5, Read, 1, 2674, 0.013079178
4, 5, Read, 1, 3796, 0.013836676
3, 5, Read, 1, 2674, 0.013145247
2, 5, Read, 1, 2673, 0.013095729
1, 5, Read, 1, 2675, 0.01137086
4, 5, Read, 1, 3797, 0.011698904
3, 5, Read, 1, 2675, 0.011878536
2, 5, Read, 1, 2674, 0.011800942
0, 5, sync_write_read, 1, 891, 0.039485747
1, 5, Read, 1, 2676, 0.014548917
4, 5, Read, 1, 3798, 0.013747908
3, 5, Read, 1, 2676, 0.013705654
2, 5, Read, 1, 2675, 0.013566879
1, 5, Read, 1, 2677, 0.010610148
4, 5, Read, 1, 3799, 0.01119458
3, 5, Read, 1, 2677, 0.011239418
2, 5, Read, 1, 2676, 0.01398411
1, 5, Read, 1, 2678, 0.013758872
4, 5, Read, 1, 3800, 0.013120384
3, 5, Read, 1, 2678, 0.01309985
2, 5, Read, 1, 2677, 0.010375411
0, 5, sync_write_read, 1, 892, 0.035618007
1, 5, Read, 1, 2679, 0.011028497
4, 5, Read, 1, 3801, 0.01118983
3, 5, Read, 1, 2679, 0.011175094
2, 5, Read, 1, 2678, 0.013809089
1, 5, Read, 1, 2680, 0.013472314
4, 5, Read, 1, 3802, 0.013001653
3, 5, Read, 1, 2680, 0.01296757
2, 5, Read, 1, 2679, 0.010282313
1, 5, Read, 1, 2681, 0.010693329
4, 5, Read, 1, 3803, 0.01107138
3, 5, Read, 1, 2681, 0.011033107
2, 5, Read, 1, 2680, 0.01368966
0, 5, sync_write_read, 1, 893, 0.036793017
1, 5, Read, 1, 2682, 0.012856803
4, 5, Read, 1, 3804, 0.012765381
3, 5, Read, 1, 2682, 0.01278724
2, 5, Read, 1, 2681, 0.010137392
1, 5, Read, 1, 2683, 0.0108643
4, 5, Read, 1, 3805, 0.011072917
3, 5, Read, 1, 2683, 0.011094916
2, 5, Read, 1, 2682, 0.013796028
1, 5, Read, 1, 2684, 0.013704116
4, 5, Read, 1, 3806, 0.013650199
3, 5, Read, 1, 2684, 0.013503463
2, 5, Read, 1, 2683, 0.011529608
0, 5, sync_write_read, 1, 894, 0.035475321
1, 5, Read, 1, 2685, 0.0108291
4, 5, Read, 1, 3807, 0.010760237
3, 5, Read, 1, 2685, 0.010832802
2, 5, Read, 1, 2684, 0.013143851
1, 5, Read, 1, 2686, 0.013498504
4, 5, Read, 1, 3808, 0.013418955
3, 5, Read, 1, 2686, 0.013351278
2, 5, Read, 1, 2685, 0.011101691
1, 5, Read, 1, 2687, 0.010866326
4, 5, Read, 1, 3809, 0.010670561
3, 5, Read, 1, 2687, 0.01078978
2, 5, Read, 1, 2686, 0.012926015
0, 5, sync_write_read, 1, 895, 0.037488426
1, 5, Read, 1, 2688, 0.01295486
4, 5, Read, 1, 3810, 0.013751679
3, 5, Read, 1, 2688, 0.013191412
2, 5, Read, 1, 2687, 0.011058041
1, 5, Read, 1, 2689, 0.011110002
4, 5, Read, 1, 3811, 0.01039776
3, 5, Read, 1, 2689, 0.011030802
2, 5, Read, 1, 2688, 0.013212714
1, 5, Read, 1, 2690, 0.013396955
4, 5, Read, 1, 3812, 0.013504929
3, 5, Read, 1, 2690, 0.013280739
2, 5, Read, 1, 2689, 0.011038904
0, 5, sync_write_read, 1, 896, 0.035133727
1, 5, Read, 1, 2691, 0.011072288
4, 5, Read, 1, 3813, 0.011180123
3, 5, Read, 1, 2691, 0.013897926
2, 5, Read, 1, 2690, 0.013248962
1, 5, Read, 1, 2692, 0.013111653
4, 5, Read, 1, 3814, 0.013052567
3, 5, Read, 1, 2692, 0.010762891
2, 5, Read, 1, 2691, 0.011682561
1, 5, Read, 1, 2693, 0.011612929
4, 5, Read, 1, 3815, 0.011651273
3, 5, Read, 1, 2693, 0.0136854
2, 5, Read, 1, 2692, 0.012713069
0, 5, sync_write_read, 1, 897, 0.038168121
1, 5, Read, 1, 2694, 0.012715374
4, 5, Read, 1, 3816, 0.012685342
3, 5, Read, 1, 2694, 0.010228885
2, 5, Read, 1, 2693, 0.011153094
1, 5, Read, 1, 2695, 0.011301716
4, 5, Read, 1, 3817, 0.011152535
3, 5, Read, 1, 2695, 0.013596212
2, 5, Read, 1, 2694, 0.012880828
1, 5, Read, 1, 2696, 0.012720472
4, 5, Read, 1, 3818, 0.01275204
3, 5, Read, 1, 2696, 0.011374631
2, 5, Read, 1, 2695, 0.011211831
0, 5, sync_write_read, 1, 898, 0.035164248
1, 5, Read, 1, 2697, 0.011198422
4, 5, Read, 1, 3819, 0.011183126
3, 5, Read, 1, 2697, 0.012689952
2, 5, Read, 1, 2696, 0.01260705
1, 5, Read, 1, 2698, 0.012684365
4, 5, Read, 1, 3820, 0.012711463
3, 5, Read, 1, 2698, 0.01017818
2, 5, Read, 1, 2697, 0.011204986
1, 5, Read, 1, 2699, 0.011233202
4, 5, Read, 1, 3821, 0.01120303
3, 5, Read, 1, 2699, 0.013743298
2, 5, Read, 1, 2698, 0.012748549
0, 5, sync_write_read, 1, 899, 0.036807404
1, 5, Read, 1, 2700, 0.012768313
4, 5, Read, 1, 3822, 0.012759724
3, 5, Read, 1, 2700, 0.010163793
2, 5, Read, 1, 2699, 0.011506561
1, 5, Read, 1, 2701, 0.011492313
4, 5, Read, 1, 3823, 0.01153331
3, 5, Read, 1, 2701, 0.0145082
2, 5, Read, 1, 2700, 0.01337286
1, 5, Read, 1, 2702, 0.013383546
4, 5, Read, 1, 3824, 0.013203355
3, 5, Read, 1, 2702, 0.010990574
2, 5, Read, 1, 2701, 0.010865069
0, 5, sync_write_read, 1, 900, 0.035695811
1, 5, Read, 1, 2703, 0.01079858
4, 5, Read, 1, 3825, 0.010885253
3, 5, Read, 1, 2703, 0.013063952
2, 5, Read, 1, 2702, 0.013239463
1, 5, Read, 1, 2704, 0.013296872
4, 5, Read, 1, 3826, 0.013096777
3, 5, Read, 1, 2704, 0.010952231
2, 5, Read, 1, 2703, 0.010693329
1, 5, Read, 1, 2705, 0.010789011
4, 5, Read, 1, 3827, 0.01097458
3, 5, Read, 1, 2705, 0.013149228
2, 5, Read, 1, 2704, 0.01343418
0, 5, sync_write_read, 1, 901, 0.037233436
1, 5, Read, 1, 2706, 0.013237508
4, 5, Read, 1, 3828, 0.013110955
3, 5, Read, 1, 2706, 0.010924573
2, 5, Read, 1, 2705, 0.010698776
1, 5, Read, 1, 2707, 0.0108511
4, 5, Read, 1, 3829, 0.011019208
3, 5, Read, 1, 2707, 0.013297501
2, 5, Read, 1, 2706, 0.013656625
1, 5, Read, 1, 2708, 0.013859584
4, 5, Read, 1, 3830, 0.013769837
3, 5, Read, 1, 2708, 0.011749609
2, 5, Read, 1, 2707, 0.011619634
0, 5, sync_write_read, 1, 902, 0.036382699
1, 5, Read, 1, 2709, 0.011785019
4, 5, Read, 1, 3831, 0.014583069
3, 5, Read, 1, 2709, 0.013894155
2, 5, Read, 1, 2708, 0.013923279
1, 5, Read, 1, 2710, 0.013260555
4, 5, Read, 1, 3832, 0.011057202
3, 5, Read, 1, 2710, 0.010800326
2, 5, Read, 1, 2709, 0.011068516
1, 5, Read, 1, 2711, 0.011106091
4, 5, Read, 1, 3833, 0.013301761
3, 5, Read, 1, 2711, 0.013562968
2, 5, Read, 1, 2710, 0.013159355
0, 5, sync_write_read, 1, 903, 0.037635024
1, 5, Read, 1, 2712, 0.013019253
4, 5, Read, 1, 3834, 0.010756675
3, 5, Read, 1, 2712, 0.010460339
2, 5, Read, 1, 2711, 0.010794878
1, 5, Read, 1, 2713, 0.014150333
4, 5, Read, 1, 3835, 0.013349184
3, 5, Read, 1, 2713, 0.013618213
2, 5, Read, 1, 2712, 0.013322854
1, 5, Read, 1, 2714, 0.009964326
4, 5, Read, 1, 3836, 0.010731602
3, 5, Read, 1, 2714, 0.010407678
2, 5, Read, 1, 2713, 0.010700942
0, 5, sync_write_read, 1, 904, 0.034831176
1, 5, Read, 1, 2715, 0.010795646
4, 5, Read, 1, 3837, 0.012991945
3, 5, Read, 1, 2715, 0.013374326
2, 5, Read, 1, 2714, 0.013004517
1, 5, Read, 1, 2716, 0.013013037
4, 5, Read, 1, 3838, 0.010835945
3, 5, Read, 1, 2716, 0.01051251
2, 5, Read, 1, 2715, 0.010949507
1, 5, Read, 1, 2717, 0.010956212
4, 5, Read, 1, 3839, 0.013480275
3, 5, Read, 1, 2717, 0.013815584
2, 5, Read, 1, 2716, 0.013361616
0, 5, sync_write_read, 1, 905, 0.037613443
1, 5, Read, 1, 2718, 0.013478879
4, 5, Read, 1, 3840, 0.010866884
3, 5, Read, 1, 2718, 0.010497006
2, 5, Read, 1, 2717, 0.011167132
1, 5, Read, 1, 2719, 0.013765787
4, 5, Read, 1, 3841, 0.013007031
3, 5, Read, 1, 2719, 0.013464492
2, 5, Read, 1, 2718, 0.012759862
1, 5, Read, 1, 2720, 0.009986745
4, 5, Read, 1, 3842, 0.010711069
3, 5, Read, 1, 2720, 0.010303964
2, 5, Read, 1, 2719, 0.01100084
0, 5, sync_write_read, 1, 906, 0.034456686
1, 5, Read, 1, 2721, 0.014205508
4, 5, Read, 1, 3843, 0.013571279
3, 5, Read, 1, 2721, 0.013951844
2, 5, Read, 1, 2720, 0.013194625
1, 5, Read, 1, 2722, 0.010084802
4, 5, Read, 1, 3844, 0.010962986
3, 5, Read, 1, 2722, 0.010740263
2, 5, Read, 1, 2721, 0.011109793
1, 5, Read, 1, 2723, 0.013866568
4, 5, Read, 1, 3845, 0.01297204
3, 5, Read, 1, 2723, 0.013199234
2, 5, Read, 1, 2722, 0.01291512
0, 5, sync_write_read, 1, 907, 0.037674344
1, 5, Read, 1, 2724, 0.0102087
4, 5, Read, 1, 3846, 0.011190459
3, 5, Read, 1, 2724, 0.011215951
2, 5, Read, 1, 2723, 0.01139237
1, 5, Read, 1, 2725, 0.013903584
4, 5, Read, 1, 3847, 0.013309444
3, 5, Read, 1, 2725, 0.013707819
2, 5, Read, 1, 2724, 0.013627361
1, 5, Read, 1, 2726, 0.011723627
4, 5, Read, 1, 3848, 0.01131778
3, 5, Read, 1, 2726, 0.010904529
2, 5, Read, 1, 2725, 0.010795507
0, 5, sync_write_read, 1, 908, 0.03588927
1, 5, Read, 1, 2727, 0.013171508
4, 5, Read, 1, 3849, 0.013313355
3, 5, Read, 1, 2727, 0.01316187
2, 5, Read, 1, 2726, 0.013379495
1, 5, Read, 1, 2728, 0.010969761
4, 5, Read, 1, 3850, 0.010773996
3, 5, Read, 1, 2728, 0.010985755
2, 5, Read, 1, 2727, 0.010800116
1, 5, Read, 1, 2729, 0.013089374
4, 5, Read, 1, 3851, 0.013690288
3, 5, Read, 1, 2729, 0.013349882
2, 5, Read, 1, 2728, 0.013419514
0, 5, sync_write_read, 1, 909, 0.037375214
1, 5, Read, 1, 2730, 0.011004472
4, 5, Read, 1, 3852, 0.010550155
3, 5, Read, 1, 2730, 0.011104136
2, 5, Read, 1, 2729, 0.010778814
1, 5, Read, 1, 2731, 0.013221932
4, 5, Read, 1, 3853, 0.013345062
3, 5, Read, 1, 2731, 0.012808333
2, 5, Read, 1, 2730, 0.013130999
1, 5, Read, 1, 2732, 0.010715329
4, 5, Read, 1, 3854, 0.010409145
3, 5, Read, 1, 2732, 0.010742497
2, 5, Read, 1, 2731, 0.010624606
0, 5, sync_write_read, 1, 910, 0.034815671
1, 5, Read, 1, 2733, 0.013092587
4, 5, Read, 1, 3855, 0.013528466
3, 5, Read, 1, 2733, 0.013560594
2, 5, Read, 1, 2732, 0.013775425
1, 5, Read, 1, 2734, 0.011537361
4, 5, Read, 1, 3856, 0.01132211
3, 5, Read, 1, 2734, 0.011182428
2, 5, Read, 1, 2733, 0.01112865
1, 5, Read, 1, 2735, 0.012977558
4, 5, Read, 1, 3857, 0.013282206
3, 5, Read, 1, 2735, 0.012872098
2, 5, Read, 1, 2734, 0.012910162
0, 5, sync_write_read, 1, 911, 0.037620776
